"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"430","@thehill Everyone high school students who hate guns and bullying, will not migrate to Japan rather than wasting yo… https://t.co/9DX9g7JUbR",FALSE,1,"thehill",2018-03-30 08:11:54,TRUE,"979632090990989312","979632296562061314","1917731","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yamadaikenkyuka",0,FALSE,FALSE,NA,NA
"431","@brianstelter 
When you drop all guards and your nasty agenda is there for everybody to see!
#cnn #CNNFakeNews… https://t.co/lCu2kArX5G",FALSE,0,"brianstelter",2018-03-30 08:10:42,TRUE,NA,"979631994144509953","14515799","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GobiLux",0,FALSE,FALSE,NA,NA
"432","@davidhogg111 @Texit_Now Armed Staff that is competent enough to do thier job is the only thing that will save chil… https://t.co/Zw3AW8nn8U",FALSE,1,"davidhogg111",2018-03-30 08:10:19,TRUE,"973056176366682112","979631898489163776","1915033663","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShoreyMichael",0,FALSE,FALSE,NA,NA
"433","David Hogg and Hitler... #ParklandStudentsSpeak #Parkland #ParklandStudents #DavidHogg #ParklandDiaries #Hitler… https://t.co/re7HUcLJYq",FALSE,0,NA,2018-03-30 07:27:23,TRUE,NA,"979621090677968896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FACTvsIGNORANCE",0,FALSE,FALSE,NA,NA
"434","Can anyone tell my why #SchoolShooting doesn’t ever happen in areas with well over average crime rates for example… https://t.co/gd4olVDHu2",FALSE,0,NA,2018-03-30 07:17:59,TRUE,NA,"979618725199601667",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wilson_Easy_R",0,FALSE,FALSE,NA,NA
"435","""3S - Powerful Technology to bring The Safest Schools for Students"": https://t.co/TF18PqWUeC via @YouTube… https://t.co/nxlyqOOUAs",FALSE,1,NA,2018-03-30 06:22:06,TRUE,NA,"979604664613253125",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","schoolevolut3s",0,FALSE,FALSE,NA,NA
"436","#StonemanDouglasHS #SchoolShooting #BrowardCounty #BrowardSheriff #ScottIsreal #NikolasCruz https://t.co/a9WFENhlFr",FALSE,1,NA,2018-03-30 05:40:50,FALSE,NA,"979594278052638721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonaMarie777",0,FALSE,FALSE,NA,NA
"437","#SchoolShooting https://t.co/jqbSBY7m5p",FALSE,0,NA,2018-03-30 05:33:59,FALSE,NA,"979592554512609280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maszynistka",0,FALSE,FALSE,NA,NA
"438","The @davidhogg111 speech sounds better when it's not dubbed in English.

https://t.co/zQVz3SrB2v

#MarchForOurLives… https://t.co/uN2khvlObD",FALSE,0,NA,2018-03-30 05:26:13,TRUE,NA,"979590597580328960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AshyFreedom",1,FALSE,FALSE,NA,NA
"439","What a piece of shit --&gt; #LauraIngraham

Now that she is losing all her advertises, Laura Ingraham has decided she'… https://t.co/lFQXjVZqL8",FALSE,3,NA,2018-03-30 05:17:45,TRUE,NA,"979588468136431616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedRoadRail",5,FALSE,FALSE,NA,NA
"440","@thehill Everyone high school students who hate guns and bullying, will not migrate to Japan rather than wasting yo… https://t.co/sznzDoGHru",FALSE,0,"thehill",2018-03-30 05:13:02,TRUE,"979574210287763456","979587282578493440","1917731","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yamadaikenkyuka",0,FALSE,FALSE,NA,NA
"441","#SchoolShooting, #CommonSense #TidePodGeneration 

Teachers need to learn to be sheepdogs and stop whining about pe… https://t.co/hKOSJaWIJs",FALSE,0,NA,2018-03-30 05:07:04,TRUE,NA,"979585781239988225",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bobnrebecca1111",0,FALSE,FALSE,NA,NA
"442","@JapanEmbDC @jas_wdc Everyone high school students who hate guns and bullying, will not migrate to Japan rather tha… https://t.co/9YoakHqJ34",FALSE,0,"JapanEmbDC",2018-03-30 05:03:42,TRUE,"979467202502983682","979584933638283264","2170377140","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yamadaikenkyuka",0,FALSE,FALSE,NA,NA
"443","@cnn_co_jp <U+9283><U+3084><U+3044><U+3058><U+3081><U+3092><U+618E><U+3080><U+30A2><U+30E1><U+30EA><U+30AB><U+306E><U+9AD8><U+6821><U+751F><U+306E><U+307F><U+306A><U+3055><U+3093><U+3001><U+9752><U+6625><U+3092><U+7121><U+99C4><U+306B><U+3057><U+3066><U+307E><U+3067><U+9283><U+3084><U+3044><U+3058><U+3081><U+3092><U+618E><U+3080><U+3088><U+308A><U+3001><U+65E5><U+672C><U+306B><U+79FB><U+4F4F><U+3059><U+308B><U+3053><U+3068><U+3092><U+304A><U+52E7><U+3081><U+3057><U+307E><U+3059><U+3002>
<U+65E5><U+672C><U+306F><U+9283><U+306F><U+307B><U+3068><U+3093><U+3069><U+3042><U+308A><U+307E><U+305B><U+3093><U+3002><U+307E><U+305F><U+30A2><U+30E1><U+30EA><U+30AB><U+4EBA><U+306F><U+307B><U+3068><U+3093><U+3069><U+3044><U+3058><U+3081><U+3089><U+308C><U+307E><U+305B><U+3093><U+3002>… https://t.co/qPzrKXFHt9",FALSE,0,"cnn_co_jp",2018-03-30 04:55:30,TRUE,"979546124255223808","979582869268934656","158996759","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yamadaikenkyuka",0,FALSE,FALSE,NA,NA
"444","The Word #Virtue is Slipping From Our Vocabulary.
In the midst of #SchoolShooting #Florida #SameSexMarriage… https://t.co/nx60jyA054",FALSE,0,NA,2018-03-30 04:44:33,TRUE,NA,"979580112323608577",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","testisfidelis",1,FALSE,FALSE,NA,NA
"445","Racism &amp; Brainless are tightly interconnected

#NRABoycott #BoycottNRASponsors #NRAIsATerroristOrganization… https://t.co/EvEzS5rEIz",FALSE,3,"kkjn1966",2018-03-30 04:15:35,TRUE,"979562548595802113","979572824594530304","761902690985127936","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkjn1966",2,FALSE,FALSE,NA,NA
"446","I think instead of arming specific teachers with a concealed carry to put off school shootings, we should just make… https://t.co/r3Sa8kvbvQ",FALSE,3,NA,2018-03-30 03:36:31,TRUE,NA,"979562993410281472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NRAJerRen",0,FALSE,FALSE,NA,NA
"447","THE LEFT WANTS ALL THESE CHANGES AND NOW THE #SecondAmendment #nra #ConstitutionOverGunControl… https://t.co/GBS3iDEhMC",FALSE,0,NA,2018-03-30 03:13:16,TRUE,NA,"979557139625607170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyungai",0,FALSE,FALSE,NA,NA
"448","Re: #LauraIngram
...meanwhile I heard a character called Sean Hannity today advertising a book on the radio,
""The C… https://t.co/ALYQYhl2Za",FALSE,0,NA,2018-03-30 03:12:53,TRUE,NA,"979557046759518208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","documax",0,FALSE,FALSE,NA,NA
"449","Sheryl Crow Debuts an #Emotional #New Song on the Sandy Hook #SchoolShooting’s 5th #Anniversary - #PrescientInfo https://t.co/TcZI6PuJgN",FALSE,0,NA,2018-03-30 02:56:13,FALSE,NA,"979552852619268096",NA,"<a href=""https://prescient.info/"" rel=""nofollow"">Prescie<U+014B>t Info</a>","deemoda83",0,FALSE,FALSE,NA,NA
"450","“Four times the number of children were killed in schools in the early 1990s than today” https://t.co/JhFxDwCKXi #SchoolShooting",FALSE,0,NA,2018-03-30 02:29:09,FALSE,NA,"979546038473297920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SicilianoUno",1,FALSE,FALSE,NA,NA
"451","School Violence, Safety and Security – #ExpertWitness Perspectives https://t.co/0FW8WtqreQ. We tried to write this… https://t.co/mYz6KR76ad",FALSE,3,NA,2018-03-30 02:27:03,TRUE,NA,"979545510745960448",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Experts_Com",0,FALSE,FALSE,NA,NA
"452","More characters by the MINUTE!

<ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BD><ed><U+00B0><U+0087><U+26A0><U+FE0F> 

#FollowTheWhiteRabbit 

STAY TUNED... #SchoolShooting

#TheGreatAwakening… https://t.co/3lFfoWkcqw",FALSE,0,NA,2018-03-30 02:16:17,TRUE,NA,"979542801485582336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xALEXxTHExGOATx",0,FALSE,FALSE,NA,NA
"453","@washingtonpost @IngrahamAngle #LauraIngraham is 'very sorry' that so many major corporations have already cancelle… https://t.co/utKLzupMNR",FALSE,7,"washingtonpost",2018-03-30 01:58:34,TRUE,"979519847259426816","979538340633546753","2467791","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuellerTimes",1,FALSE,FALSE,NA,NA
"454","https://t.co/JCsPcbnkay #guns #NRA #bradycampaign #schoolshooting #walkupnotout #houston #podcast #doublecup… https://t.co/mJuBrTlAk1",FALSE,0,NA,2018-03-30 01:50:27,TRUE,NA,"979536301157441536",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NRQ_Podcast",0,FALSE,FALSE,NA,NA
"455","Breaking: #LauraIngrahm rejects #ParklandStudents' rejection of her apology 
#Parkland #SchoolShooting #media… https://t.co/Y0BOajYKSm",FALSE,0,NA,2018-03-30 01:47:58,TRUE,NA,"979535674708672512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NotHeraclitus",0,FALSE,FALSE,NA,NA
"456","#davidhogg wasn't there at #marjoriedouglasstonemanhighschool when the #schoolshooting #happened… https://t.co/2sm7GTI5in",FALSE,0,NA,2018-03-30 01:38:29,FALSE,NA,"979533289445842950",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gunter_pudewell",0,FALSE,FALSE,NA,NA
"457","#WakeUpAmerica Corporations are paying big to the Media's to distract us from the real news. All the media has to d… https://t.co/X2YYleKJrS",FALSE,4,NA,2018-03-30 01:34:39,TRUE,NA,"979532323879239680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonaMarie777",0,FALSE,FALSE,NA,NA
"458","Principal Keirstin Draper says they take extra care to give substitutes clear instructions (one sheet) in case of a… https://t.co/jiaKHIdqFt",FALSE,0,NA,2018-03-30 01:31:07,TRUE,NA,"979531434753851392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sherylrockin",0,FALSE,FALSE,NA,NA
"459","https://t.co/7tqPNgYBPK
@yogacalmkids 
It’s Time to Address the Root Causes of School Shootings
#SchoolShooting… https://t.co/dxh0nYWlMr",FALSE,0,NA,2018-03-30 01:28:01,TRUE,NA,"979530656492523521",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","1000petals",0,FALSE,FALSE,NA,NA
"460","@MollieBly @trininan580 @NadegeGreen @WLRN When I was in the military. We guarded our motorpool better than we guar… https://t.co/oIu25ko4qi",FALSE,0,"MollieBly",2018-03-30 01:27:15,TRUE,"979516524603035648","979530463055261696","516181549","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajskrilla1",0,FALSE,FALSE,NA,NA
"461","Nut caught, he had no #gun thank goodness. #SchoolShooting https://t.co/cddS6xqvvV",FALSE,0,NA,2018-03-30 01:22:17,FALSE,NA,"979529211231662080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerryAvalos7",0,FALSE,FALSE,NA,NA
"462","@MollieBly @trininan580 @NadegeGreen @WLRN It's called reality Mollie! The world isn't all gummy bears and unicorns… https://t.co/QL8R1F9zjs",FALSE,0,"MollieBly",2018-03-30 01:22:09,TRUE,"979516524603035648","979529179682127873","516181549","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajskrilla1",0,FALSE,FALSE,NA,NA
"463","What prepares officers for a #schoolshooting?  Drills, says Salt Lake county sheriff Rosie Rivera #VoicesofReason… https://t.co/xTLB2CyqZk",FALSE,1,NA,2018-03-30 01:20:52,TRUE,NA,"979528855554686977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sherylrockin",1,FALSE,FALSE,NA,NA
"464","#Conservatives #RightWingers  #Trumpers #Republicans
Have their feelings hurt after a  #SchoolShooting survivor cal… https://t.co/G7ECg1OapS",FALSE,0,NA,2018-03-30 01:06:08,TRUE,NA,"979525149249720321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandrahughes3",0,FALSE,FALSE,NA,NA
"465","@Nightinghawk @Jamestoupin @everbodyBlocksU @tracer160 @Fuctupmind @AbbyNormal7519 @jeddi03 @SoudersBlanca @hulu… https://t.co/Qs1tNvCfX0",FALSE,2,"Nightinghawk",2018-03-30 00:34:06,TRUE,"979514230742355970","979517085658226688","2652661734","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DananaMama",0,FALSE,FALSE,NA,NA
"466","#Neveragain countdown til the next #SchoolShooting
Get PeerSafe -free #safety alert #iphone #ipad app with alert me… https://t.co/N9ETXp7ZGD",FALSE,0,NA,2018-03-30 00:30:28,TRUE,NA,"979516170578509824",NA,"<a href=""http://dropial.com/"" rel=""nofollow"">Dropial Service App</a>","peersecurity",0,FALSE,FALSE,NA,NA
"467","#studentactivism has a history. Learn about connections between earlier #activism and the #neveragainmovement on ou… https://t.co/cCONxjKO2S",FALSE,1,NA,2018-03-30 00:14:34,TRUE,NA,"979512168319139841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HistoryHub",2,FALSE,FALSE,NA,NA
"468",".@JPMorgan &amp; #FranklinResources rescue #bankruptcy #financing for #gun manufacturer @RemingtonArms after it was tur… https://t.co/zzjLEzNx34",FALSE,0,NA,2018-03-30 00:04:12,TRUE,NA,"979509562381398021",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","newstruthliz",1,FALSE,FALSE,NA,NA
"469","If we don't want to get invaded why don't we disarm everyone in our country and declare it a gun free zone? If we k… https://t.co/cJiq1hHios",FALSE,0,NA,2018-03-29 23:52:57,TRUE,NA,"979506730567581696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BestReforms",0,FALSE,FALSE,NA,NA
"470","@MollieBly @trininan580 @NadegeGreen @WLRN Bad idea? What world do you live in? These cops are there to protect the… https://t.co/u943xljBzv",FALSE,0,"MollieBly",2018-03-29 23:52:53,TRUE,"979489331529306112","979506713345777664","516181549","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajskrilla1",0,FALSE,FALSE,NA,NA
"471","Infamy is a cousin of fame. Hybristophilia is so common &amp; yet so misunderstood. I teach this in my courses at @UofT… https://t.co/Z3EQiDeT1g",FALSE,1,NA,2018-03-29 23:09:55,TRUE,NA,"979495898559471616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theyoungjoo",0,FALSE,FALSE,NA,NA
"472","@hotfunkytown @TripAdvisor @Expedia @NestleUSA @Nutrish @Wayfair Those companies are so dumb by giving in to #Hogg'… https://t.co/0lCVT3VUN7",FALSE,8,"hotfunkytown",2018-03-29 23:09:14,TRUE,"979477299144704000","979495727226175488","2821389693","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lermont",6,FALSE,FALSE,NA,NA
"473","Those companies are so dumb by giving in to #Hogg's tantrums. They shouldn't see him as a ""poor little… https://t.co/f0C5snXoIu",FALSE,3,NA,2018-03-29 23:08:47,TRUE,NA,"979495614210744320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lermont",3,FALSE,FALSE,NA,NA
"474","@IngrahamAngle @davidhogg111 I wonder how much #BrowardCounty paid the Media to distract the public from the real… https://t.co/NOahIGf8CK",FALSE,0,"IngrahamAngle",2018-03-29 22:53:12,TRUE,"979404377730486272","979491692368748544","50769180","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonaMarie777",0,FALSE,FALSE,NA,NA
"475","#TheStormIsUponUs #FollowTheWhiteRabbit #EdwardSnowden #ReleaseTheMemo #TheGreatAwakening #SeditiousConspiracy… https://t.co/sGa5tJdzXq",FALSE,0,NA,2018-03-29 22:44:56,TRUE,NA,"979489614284013568",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JuanGaspard",0,FALSE,FALSE,NA,NA
"476","#SchoolShooting https://t.co/fV2Uab8fVs",FALSE,0,NA,2018-03-29 22:37:07,FALSE,NA,"979487647478448128",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HRCcp58",0,FALSE,FALSE,NA,NA
"477","#GunControl #SchoolShooting #FuckTrump #FuckTrumpSupporters 
@JayEvan https://t.co/k5TyfriZTa",FALSE,3,NA,2018-03-29 22:28:17,FALSE,NA,"979485422387679234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Helel666",1,FALSE,FALSE,NA,NA
"478","A hoe bringing solutions to the table in the only way a hoe can.
#GunControl #SchoolShooting https://t.co/SgNGrN2RN0",FALSE,2,NA,2018-03-29 22:22:18,FALSE,NA,"979483919010729985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Helel666",0,FALSE,FALSE,NA,NA
"479","To all you #Kids
#Parkland #SchoolShooting #victims
You are important. You are bright. You are loved. You are worth… https://t.co/aADBJMBXPm",FALSE,0,NA,2018-03-29 22:12:20,TRUE,NA,"979481410699431936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fridaysweb",1,FALSE,FALSE,NA,NA
"480","Knew it wouldn't fly b/c these kids R still grieving. This #SchoolShooting was the last straw 4 #America b/c kids +… https://t.co/OVoHaQkvFb",FALSE,0,NA,2018-03-29 21:49:23,TRUE,NA,"979475632005570560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Viragonian",0,FALSE,FALSE,NA,NA
"481","@davidhogg111 @sleepnumber @ATT @Allstate @esurance @Bayer @RocketMortgage @LibertyMutual @Arbys @TripAdvisor… https://t.co/Hg7Abed87Z",FALSE,0,"davidhogg111",2018-03-29 21:38:31,TRUE,"979168957180579840","979472898728476672","1915033663","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AKTrumpWon",0,FALSE,FALSE,NA,NA
"482","It is true. We need jobs, not #DomesticTerrorism.@realDonaldTrump needs to call it what it is. Fr/ #SchoolShooting… https://t.co/Xzk3GAhCr6",FALSE,2,NA,2018-03-29 21:36:12,TRUE,NA,"979472314390798337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NCDPLabor",1,FALSE,FALSE,NA,NA
"483","FOX news personality @IngrahamAngle lashed out at a survivor of the recent #schoolshooting. It wasn't even a politi… https://t.co/LBQETm47L3",FALSE,3,NA,2018-03-29 21:14:21,TRUE,NA,"979466817193349121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","calebmaupin",1,FALSE,FALSE,NA,NA
"484","#NikolasCruz #NikCruz #tcc #SouthFlorida #SFL #MSD #Parkland #SchoolShooting #media #hysteria https://t.co/qeSu6sDQZF",FALSE,1,NA,2018-03-29 21:06:08,FALSE,NA,"979464750244552704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rebeccamaria94",0,FALSE,FALSE,NA,NA
"485","@quackinrosie @TuckerCarlson @Tex1944 Check out @VrginX's Tweet: https://t.co/iHXc64qGMZ
cant believe a kid can play this #SchoolShooting",FALSE,0,"quackinrosie",2018-03-29 21:05:55,FALSE,"978642436158251008","979464694913146880","457101340","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4fourtheking",0,FALSE,FALSE,NA,NA
"486","Civil Rights Groups: Police in Schools Won’t End Gun Violence Epidemic https://t.co/t7d3RjqdWr @CampusSafetyMag… https://t.co/p8BZYKUO3Z",FALSE,2,NA,2018-03-29 21:05:01,TRUE,NA,"979464468676694016",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Gollotti",1,FALSE,FALSE,NA,NA
"487","@VrginX's Tweet: https://t.co/iHXc64qGMZ
cant believe developing minds play This! #violentvideogames 
#SchoolShooting",FALSE,0,"VrginX",2018-03-29 21:00:57,FALSE,NA,"979463443945172992","78648000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4fourtheking",0,FALSE,FALSE,NA,NA
"488","I love how stupid @RickSantorum is. Well done @CNN for having such a badly informed idiot as a senior #political co… https://t.co/pQ1aO1th9R",FALSE,1,NA,2018-03-29 20:58:31,TRUE,NA,"979462832529002497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sharklore",0,FALSE,FALSE,NA,NA
"489","@VrginX cant imagine worse! #violentvideogames #SchoolShooting @TuckerCarlson @IngrahamAngle @Franklin_Graham @seanhannity @brithume",FALSE,0,"VrginX",2018-03-29 20:55:52,FALSE,"972030030502019073","979462163663220736","78648000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4fourtheking",0,FALSE,FALSE,NA,NA
"490","@TheView Kids these days need all the education &amp; time off their phones in school they can get! <ed><U+00A0><U+00BD><ed><U+00B9><U+0085><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B8><U+00AF><ed><U+00A0><U+00BC><ed><U+00BD><U+0085><ed><U+00A0><U+00BD><ed><U+00B3><U+00BA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> #School… https://t.co/ouC2Zug286",FALSE,1,"TheView",2018-03-29 20:47:25,TRUE,"979348953283088385","979460040099688448","21258337","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thenewctc",0,FALSE,FALSE,NA,NA
"491","@NotChurchy So you like living in a country where #SchoolShooting is a common occurrence. I understand. #wwjd?",FALSE,0,"NotChurchy",2018-03-29 20:36:23,FALSE,"979456392011681792","979457263445463041","3018774842","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","halcyondon",0,FALSE,FALSE,NA,NA
"492","@Nestle Are you still advertising on Laura @IngrahamAngle Ingram's show?? Advocating against #childlabour, but atta… https://t.co/3W3eOv3Gh3",FALSE,0,"Nestle",2018-03-29 20:17:26,TRUE,NA,"979452494270140417","23085995","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Laure_lei",0,FALSE,FALSE,NA,NA
"493","David Hogg Responds to Laura Ingraham's Holy Week Apology: Denounce the Way Fox News Treated Us via The Hinterland… https://t.co/EPH50Z0hJv",FALSE,0,NA,2018-03-29 20:07:07,TRUE,NA,"979449897731715072",NA,"<a href=""http://www.feedblitz.com/f/f.fbz?help/default#twitter"" rel=""nofollow"">FeedBlitz</a>","hinterlandg",0,FALSE,FALSE,NA,NA
"494","America doesn't realize has already #BuildThatWall by normalizing this actual @POTUS normalizing #SchoolShooting s… https://t.co/WUJYx194gq",FALSE,0,NA,2018-03-29 20:03:26,TRUE,NA,"979448971214106624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LucyintheBIGSKY",0,FALSE,FALSE,NA,NA
"495","What to make of people who attack teenagers who survived a #SchoolShooting that took the lives of 17 mates? *Politi… https://t.co/0cg0y6T2or",FALSE,1,NA,2018-03-29 19:57:09,TRUE,NA,"979447390146039809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","samedikt",2,FALSE,FALSE,NA,NA
"496","This proves how f*****g SICK this damn country is!!! The fact that 17 #Kids can lose their lives, their futures &amp; a… https://t.co/KZH0Q1mW5L",FALSE,0,NA,2018-03-29 19:50:47,TRUE,NA,"979445787657678848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beachydreamer",0,FALSE,FALSE,NA,NA
"497","Sheryl Crow Debuts an #Emotional #New Song on the Sandy Hook #SchoolShooting’s 5th #Anniversary - #PrescientInfo https://t.co/7siI5NQbrk",FALSE,0,NA,2018-03-29 19:50:13,FALSE,NA,"979445644589977602",NA,"<a href=""https://prescient.info/"" rel=""nofollow"">Prescie<U+014B>t Info</a>","rnsills",0,FALSE,FALSE,NA,NA
"498","@davidhogg111 @sleepnumber @ATT @Allstate @esurance @Bayer @RocketMortgage @LibertyMutual @Arbys @TripAdvisor… https://t.co/HmPOLmQOJo",FALSE,0,"davidhogg111",2018-03-29 19:48:24,TRUE,"979168957180579840","979445185703825408","1915033663","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZenInChrist",0,FALSE,FALSE,NA,NA
"499","Amplify your thoughts and feelings, we are listening and feeling. #StudentWalkout #startup #original #stolen… https://t.co/q80VBWrgKT",FALSE,2,NA,2018-03-29 19:27:28,TRUE,NA,"979439917125152768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thorsvortex",1,FALSE,FALSE,NA,NA
"500","@IngrahamAngle @IngrahamAngle what was your GPA after your high school was part of a mass shooting... oh wait...… https://t.co/SVsplVqOVr",FALSE,0,"IngrahamAngle",2018-03-29 19:26:31,TRUE,"979021639458459648","979439678465236993","50769180","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rachel88249448",0,FALSE,FALSE,NA,NA
"501","Check out our latest story! https://t.co/4ufg13G0go #Parkland #SchoolShooting #SchoolSafety",FALSE,0,NA,2018-03-29 19:25:35,FALSE,NA,"979439444922118149",NA,"<a href=""http://EyeOnOhio.com"" rel=""nofollow"">Eye_On_Ohio</a>","EyeOnOH",0,FALSE,FALSE,NA,NA
"502","@IngrahamAngle @davidhogg111 Laura, your fake apology (because advertisers are fleeing your program) will not be en… https://t.co/dwBVgBhSyH",FALSE,0,"IngrahamAngle",2018-03-29 19:07:19,TRUE,"979404377730486272","979434846664749057","50769180","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gary_Demello",0,FALSE,FALSE,NA,NA
"503","I think that politicians off the state off #Kansas have lost their minds with this bill.
#SchoolShooting #GunContol  https://t.co/gXQAERcPjY",FALSE,0,NA,2018-03-29 18:52:08,FALSE,NA,"979431027717394432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TRijlaarsdam",0,FALSE,FALSE,NA,NA
